CLUES,NOMBRE DE LA UNIDAD,NOMBRE COMERCIAL,REGION,NOMBRE DE LA INSTITUCION,CLAVE DE LA ENTIDAD,ENTIDAD,MUNICIPIO,LOCALIDAD,CLAVE DE LA JURISDICCION,JURISDICCION,NOMBRE TIPO ESTABLECIMIENTO,CLAVE TIPO DE VIALIDAD,TIPO DE VIALIDAD,VIALIDAD,NUMERO EXTERIOR,NUMERO INTERIOR,CLAVE TIPO DE ASENTAMIENTO,TIPO DE ASENTAMIENTO,ASENTAMIENTO,CODIGO POSTAL,REFERENCIAS DEL DOMICILIO,TELEFONO 1 DEL ESTABLECIMIENTO,NIVEL ATENCION,CLAVE ESTRATO UNIDAD,ESTRATO UNIDAD,CLAVE TIPO OBRA,TIPO OBRA,CLAVE PROPIEDAD DEL INMUEBLE,PROPIEDAD DEL INMUEBLE,OBSERVACIONES AL REGISTRO,LATITUD,LONGITUD
CSIMB000011,LAS BRISAS,LAS BRISAS,TAPACHULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,ACACOYAGUA,LAS BRISAS,7,TAPACHULA,DE CONSULTA EXTERNA,5,CALLE,CENTRAL CHIAPAS PONIENTE,SIN NÚMERO,,3,BARRIO,15 DE ENERO,30590,A DOS CUADRAS DE LA ESC. PRIM. VICENTE GUERRERO,9612556965,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",15.341651,-92.680193
CSIMB000023,H. B. C. MANUEL VELASCO SUAREZ ACALA,H. B. C. MANUEL VELASCO SUAREZ ACALA,ACALA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,ACALA,ACALA,1,TUXTLA GUTIERREZ,DE HOSPITALIZACIÓN,3,AVENIDA,MORELOS,SIN NÚMERO,,7,COLONIA,CRUZ MISION,29374,"AV. MORELOS S/N, ACALA",9616932973,SEGUNDO NIVEL,2,URBANO,6,SIN MODIFICACION,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.556405,-92.815191
CSIMB000035,VILLA DE ACALA,VILLA DE ACALA,ACALA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,ACALA,ACALA,1,TUXTLA GUTIERREZ,DE CONSULTA EXTERNA,3,AVENIDA,MARIANO NANGO,10,,3,BARRIO,CANDELARIA,29372,"AV. MARIANO NANGO NO. 10, BARRIO CANDELARIA",9611170109,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.5592,-92.805065
CSIMB000040,CENTRO DE SALUD ACAPETAHUA,CENTRO DE SALUD ACAPETAHUA,TAPACHULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,ACAPETAHUA,ACAPETAHUA,7,TAPACHULA,DE CONSULTA EXTERNA,3,AVENIDA,1A SUR PONIENTE,SIN NÚMERO,,25,PUEBLO,ACAPETAHUA,30580,A UNA CUADRA DEL MERCADO,9621072019,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",15.280536,-92.690452
CSIMB000052,BARRA DE ZACAPULCO,BARRA DE ZACAPULCO,TAPACHULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,ACAPETAHUA,BARRA ZACAPULCO,7,TAPACHULA,DE CONSULTA EXTERNA,5,CALLE,SIN NOMBRE,SIN NÚMERO,,27,RANCHERÍA,BARRA ZACAPULCO,30586,A LADO DE LA AGENCIA COMUNITARIA,9627077504,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",15.19506,-92.884743
CSIMB000064,EJIDO LAS MURALLAS,EJIDO LAS MURALLAS,TAPACHULA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,ACAPETAHUA,LAS MURALLAS,7,TAPACHULA,DE CONSULTA EXTERNA,23,CAMINO,SIN NOMBRE,SIN NÚMERO,,13,EJIDO,LAS MURALLAS,30587,A UN COSTADO DEL DOMO,9622113045,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",15.267016,-92.847315
CSIMB000076,BIENES COMUNALES LA LAGUNA,BIENES COMUNALES LA LAGUNA,OXCHUC,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,ALTAMIRANO,LA LAGUNA,9,OCOSINGO,DE CONSULTA EXTERNA,23,CAMINO,BIENES COMUNALES LA LAGUNA,SIN NÚMERO,,13,EJIDO,SIN NOMBRE,30194,A UN COSTADO DEL JARDÍN DE NIÑOS,9611321658,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.691625,-91.949688
CSIMB000081,CENTRO DE SALUD GUADALUPE VICTORIA,CENTRO DE SALUD GUADALUPE VICTORIA,SIMOJOVEL,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,AMATAN,GUADALUPE VICTORIA,5,PICHUCALCO,DE CONSULTA EXTERNA,5,CALLE,ADOLFO LOPEZ MATEOS,SIN NÚMERO,,13,EJIDO,GUADALUPE VICTORIA,29704,FRENTE A LA CASA EJIDAL,9321067414,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.36899,-92.87236
CSIMB000093,UNIDAD MEDICA MOVIL EL LIMON,UNIDAD MEDICA MOVIL EL LIMON,SIMOJOVEL,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,AMATAN,EL LIMON,5,PICHUCALCO,DE CONSULTA EXTERNA,24,CARRETERA,SIN NOMBRE,SIN NÚMERO,,13,EJIDO,EL LIMON,29703,CASA EJIDAL DE LA COMUNIDAD,9196866781,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.3087,-92.819002
CSIMB000105,CENTRO DE SALUD REFORMA Y PLANADA,CENTRO DE SALUD REFORMA Y PLANADA,SIMOJOVEL,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,AMATAN,REFORMA Y PLANADA,5,PICHUCALCO,DE CONSULTA EXTERNA,3,AVENIDA,GUADALUPE,SIN NÚMERO,,13,EJIDO,REFORMA Y PLANADA,29700,CERCA DE LA ESCUELA PRIMARIA LAS 3 GARANTIAS,9611757993,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.386312,-92.865177
CSIMB000110,FRANCISCO I. MADERO,FRANCISCO I. MADERO,EL PORVENIR,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,AMATENANGO DE LA FRONTERA,FRANCISCO I. MADERO,10,MOTOZINTLA,DE CONSULTA EXTERNA,5,CALLE,SIN NOMBRE,SIN NÚMERO,,3,BARRIO,FRANCISCO I. MADERO,30930,CERCA DE LA CASA DE DOÑA LEONOR AGUILAR,9622930639,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",15.513769,-92.088463
CSIMB000122,PACAYAL FRONTERA,PACAYAL FRONTERA,EL PORVENIR,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,AMATENANGO DE LA FRONTERA,EL PACAYAL,10,MOTOZINTLA,DE CONSULTA EXTERNA,5,CALLE,SAN ISIDRO,SIN NÚMERO,,13,EJIDO,PACAYAL FRONTERA,30940,"AL LADO DEL CAMPO DE FUTBOL, PACAYAL.",9621272451,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",15.6030623,-92.0481612
CSIMB000134,RÍO GUERRERO,RÍO GUERRERO,EL PORVENIR,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,AMATENANGO DE LA FRONTERA,RIO GUERRERO,10,MOTOZINTLA,DE CONSULTA EXTERNA,24,CARRETERA,A 20 DE NOVIEMBRE,SIN NÚMERO,,13,EJIDO,RIO GUERRERO,30930,SOBRE EL CAMINO AL 20 DE NOVIEMBRE,9627079898,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",15.579278,-92.151047
CSIMB000146,20 DE NOVIEMBRE,20 DE NOVIEMBRE,EL PORVENIR,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,AMATENANGO DE LA FRONTERA,VEINTE DE NOVIEMBRE,10,MOTOZINTLA,DE CONSULTA EXTERNA,24,CARRETERA,A RIO GUERRERO,SIN NÚMERO,,13,EJIDO,20 DE NOVIEMBRE,30930,"CONOCIDO, 20 NOVIEMBRE.",9613688097,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",15.562712,-92.078731
CSIMB000151,H. B. C. DE ÁNGEL ALBINO CORZO,H. B. C. DE ÁNGEL ALBINO CORZO,VILLAFLORES,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,ANGEL ALBINO CORZO,JALTENANGO DE LA PAZ (ANGEL ALBINO CORZO),4,VILLAFLORES,DE HOSPITALIZACIÓN,5,CALLE,QUINTA ORIENTE NORTE,SIN NÚMERO,,3,BARRIO,JALTENANGO DE LA PAZ CENTRO,30370,CARRETERA SALIDA PALESTINA S/N,9926550332,SEGUNDO NIVEL,2,URBANO,6,SIN MODIFICACION,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",15.872464,-92.71695
CSIMB000163,NUEVA INDEPENDENCIA,NUEVA INDEPENDENCIA,VILLAFLORES,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,ANGEL ALBINO CORZO,NUEVA INDEPENDENCIA,4,VILLAFLORES,DE CONSULTA EXTERNA,5,CALLE,SIN NOMBRE,SIN NÚMERO,,13,EJIDO,NUEVA INDEPENDENCIA,30389,FTE.A LA ESCUELA TELESEC.BARRIO S.JOSÉ,2001238473,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",15.672622,-92.575166
CSIMB000175,HOSPITAL GENERAL JUÁREZ ARRIAGA,HOSPITAL GENERAL JUÁREZ ARRIAGA,TONALA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,ARRIAGA,ARRIAGA,8,TONALÁ,DE HOSPITALIZACIÓN,4,BOULEVARD,FRANCISCO SARABIA,SIN NÚMERO,,7,COLONIA,NUEVA ESPERANZA,30453,BOULEVARD FRANCISCO SARABIA S/N,9666620508,SEGUNDO NIVEL,2,URBANO,6,SIN MODIFICACION,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.241557,-93.887718
CSIMB000180,ARRIAGA,ARRIAGA,TONALA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,ARRIAGA,ARRIAGA,8,TONALÁ,DE CONSULTA EXTERNA,5,CALLE,2DA. SUR,SIN NÚMERO,,5,CIUDAD,CENTRO,30450,2A. SUR Y 3A. PTE. S/N CENTRO,9661140327,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.2335417,-93.9027056
CSIMB000192,LA AZTECA,LA AZTECA,TONALA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,ARRIAGA,AZTECA (LA PUNTA),8,TONALÁ,DE CONSULTA EXTERNA,5,CALLE,2DA. NORTE PONIENTE,SIN NÚMERO,,13,EJIDO,LA AZTECA,30461,A UN COSTADO DE LA AGENCIA MUNICIPAL,9631717182,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.21726,-93.945139
CSIMB000204,PESQUERÍA LA GLORIA,PESQUERÍA LA GLORIA,TONALA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,ARRIAGA,LA GLORIA,8,TONALÁ,DE CONSULTA EXTERNA,5,CALLE,NUEVO POBLADO LA GLORIA,SIN NÚMERO,,7,COLONIA,PESQUERÍA LA GLORIA,30463,NUEVO POBLADO LA GLORIA,9611149515,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.1497701,-94.0927731
CSIMB000216,LÁZARO CÁRDENAS,LÁZARO CÁRDENAS,TONALA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,ARRIAGA,LAZARO CARDENAS,8,TONALÁ,DE CONSULTA EXTERNA,24,CARRETERA,SIN NOMBRE,SIN NÚMERO,,13,EJIDO,LÁZARO CÁRDENAS,30455,JUNTO AL PARQUE Y LA BIBLIOTECA,9661057822,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.2895279,-93.9770273
CSIMB000221,PESQUERÍA LA LÍNEA,PESQUERÍA LA LÍNEA,TONALA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,ARRIAGA,LA LINEA,8,TONALÁ,DE CONSULTA EXTERNA,5,CALLE,SIN NOMBRE,SIN NÚMERO,,7,COLONIA,PESQUERÍA LA LÍNEA,30464,A UN COSTADO DE LA ESCUELA PRIMARIA,9666650551,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.132684,-94.0336663
CSIMB000233,NICOLÁS BRAVO,NICOLÁS BRAVO,TONALA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,ARRIAGA,NICOLAS BRAVO (EL HONDO),8,TONALÁ,DE CONSULTA EXTERNA,5,CALLE,CENTRAL  ,26,,25,PUEBLO,NICOLÁS BRAVO,30457,CENTRO MZA.26 C.1,9661122745,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.2661571,-93.9161948
CSIMB000245,OJO DE AGUA CENTRO,OJO DE AGUA CENTRO,EL PORVENIR,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,BEJUCAL DE OCAMPO,OJO DE AGUA CENTRO,10,MOTOZINTLA,DE CONSULTA EXTERNA,23,CAMINO,SIN NOMBRE,SIN NÚMERO,,13,EJIDO,OJO DE AGUA CENTRO,30955,"CONOCIDO, OJO DE AGUA CENTRO.",9621662225,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",15.4961,-92.1731
CSIMB000250,BELLAVISTA,BELLAVISTA,EL PORVENIR,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,BELLA VISTA,BELLA VISTA,10,MOTOZINTLA,DE CONSULTA EXTERNA,5,CALLE,CENTRAL PONIENTE,SIN NÚMERO,,3,BARRIO,BELLA VISTA,30130,SECTOR 2 MZA. 17,9622176484,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",15.58309,-92.2463
CSIMB000262,NUEVO PACAYAL,NUEVO PACAYAL,EL PORVENIR,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,BELLA VISTA,NUEVO PACAYAL,10,MOTOZINTLA,DE CONSULTA EXTERNA,5,CALLE,CENTRAL ,SIN NÚMERO,,13,EJIDO,NUEVO PACAYAL,30133,"CONOCIDO, NUEVO PACAYAL.",9612767638,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",15.6614,-92.3169
CSIMB000274,SAN JOSÉ LAS CHICHARRAS,SAN JOSÉ LASCHICHARRAS,EL PORVENIR,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,BELLA VISTA,SAN JOSE LAS CHICHARRAS,10,MOTOZINTLA,DE CONSULTA EXTERNA,24,CARRETERA,COMALPA - BELLAVISTA,SIN NÚMERO,,3,BARRIO,SAN JOSE LAS CHICHARRAS,30134,"CONOCIDO, SAN JOSÉ CHICHARRAS.",9621447949,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",15.6412288,-92.20438
CSIMB000286,LAS CHICHARRAS,LAS CHICHARRAS,EL PORVENIR,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,BELLA VISTA,LAS CHICHARRAS,10,MOTOZINTLA,DE CONSULTA EXTERNA,5,CALLE,COMALAPA- CHICOMUSELO,SIN NÚMERO,,7,COLONIA,LAS CHICHARRAS,30134,CALLE PRINCIPAL,9631261201,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",15.672779,-92.2109965
CSIMB000291,CENTRO DE SALUD OJO DE AGUA CÁRDENAS,CENTRO DE SALUD OJO DE AGUA CÁRDENAS,EL PORVENIR,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,BELLA VISTA,CARDENAS OJO DE AGUA,10,MOTOZINTLA,DE CONSULTA EXTERNA,24,CARRETERA,CARDENAS OJO DE AGUA ,SIN NÚMERO,,13,EJIDO,CARDENAS OJO DE AGUA ,30135,"CONOCIDO, OJO DE AGUA CÁRDENAS.",9612454971,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",15.615,-92.1839
CSIMB000303,CENTRO DE SALUD URBANO BERRIOZABAL,CENTRO DE SALUD URBANO BERRIOZABAL,TUXTLA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,BERRIOZABAL,BERRIOZABAL,1,TUXTLA GUTIERREZ,DE CONSULTA EXTERNA,3,AVENIDA,PRIMERA SUR ORIENTE,SIN NÚMERO,,3,BARRIO,LINDA VISTA,29130,,9611721171,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.797861,-93.2662795
CSIMB000315,CENTRO DE SALUD EL BOSQUE,CENTRO DE SALUD EL BOSQUE,SIMOJOVEL,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,EL BOSQUE,EL BOSQUE,5,PICHUCALCO,DE CONSULTA EXTERNA,5,CALLE,PROGRESO,SIN NÚMERO,,3,BARRIO,SAN RAMON,29840,PROGRESO S/N. ATRAS DE LA ESCUELA FEDERA,9191307457,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.063288,-92.719797
CSIMB000320,CENTRO DE SALUD CHAVAJEVAL,CENTRO DE SALUD CHAVAJEVAL,SIMOJOVEL,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,EL BOSQUE,CHABAJEBAL,5,PICHUCALCO,DE CONSULTA EXTERNA,5,CALLE,SIN NOMBRE,SIN NÚMERO,,3,BARRIO,CENTRO,29840,A LADO DE LA CASA EJIDAL,9612500279,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.047466,-92.685221
CSIMB000332,UNIDADE MEDICA MOVIL LAS DELICIAS,UNIDADE MEDICA MOVIL LAS DELICIAS,SIMOJOVEL,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,EL BOSQUE,LAS DELICIAS,5,PICHUCALCO,DE CONSULTA EXTERNA,24,CARRETERA,PUERTO CATE A SIMOJOVEL 079,SIN NÚMERO,,7,COLONIA,UNION TIERRA TZOLTZIL,29844,CASA EJIDAL DE LA COMUNIDAD,9621058725,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.014393,-92.78493
CSIMB000344,PLAYAS DE CATAZAJÁ,PLAYAS DE CATAZAJÁ,PALENQUE,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CATAZAJA,CATAZAJA,6,PALENQUE,DE CONSULTA EXTERNA,3,AVENIDA,TUXTLA GUTIERREZ,SIN NÚMERO,,7,COLONIA,CENTRO,29980,AV. TUXTLA GUTIÉRREZ S/N,9161261821,PRIMER NIVEL,2,URBANO,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.723576,-92.011952
CSIMB000356,BOCA DEL RÍO CHICO,BOCA DEL RÍO CHICO,PALENQUE,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CATAZAJA,BOCA DEL RIO CHICO,6,PALENQUE,DE CONSULTA EXTERNA,23,CAMINO,SIN NOMBRE,SIN NÚMERO,,13,EJIDO,BOCA DEL RIO CHICO,29984,A LA PAR DEL RIO,9631090702,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.877759,-91.959715
CSIMB000361,C.S. VILLA FRACCIONAMIENTO EL ROSARIO,C.S. VILLA FRACCIONAMIENTO EL ROSARIO,PALENQUE,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CATAZAJA,EL ROSARIO,6,PALENQUE,DE CONSULTA EXTERNA,5,CALLE,SIN NOMBRE,SIN NÚMERO,,13,EJIDO,EL ROSARIO,29984,AL LADO DE LA IGLESIA,9686842809,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",17.8064,-92.1001
CSIMB000373,H. B. C. DE CINTALAPA DE FIGUEROA,H. B. C. DE CINTALAPA DE FIGUEROA,CINTALAPA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CINTALAPA DE FIGUEROA,CINTALAPA DE FIGUEROA,1,TUXTLA GUTIERREZ,DE HOSPITALIZACIÓN,4,BOULEVARD,RODULFO FIGUEROA,SIN NÚMERO,,7,COLONIA,URBANA,30400,BLVD. RODULFO FIGUEROA Y AV. MIGUEL HIDALGO,9612334514,SEGUNDO NIVEL,2,URBANO,6,SIN MODIFICACION,1,PROPIO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.681323,-93.730085
CSIMB000385,FCO. I. MADERO,FCO. I. MADERO,CINTALAPA,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,CINTALAPA DE FIGUEROA,FRANCISCO I. MADERO,1,TUXTLA GUTIERREZ,DE CONSULTA EXTERNA,5,CALLE,FRANCISCO I. MADERO,SIN NÚMERO,,7,COLONIA,FRANCISCO I. MADERO,30429,AV. CENTRAL Y 13 OTE. SUR S/N,9611167741,PRIMER NIVEL,1,RURAL,6,SIN MODIFICACION,5,OTRO,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TTRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",16.8028,-93.7571
